main_set,current_subset,card_number,variant,card_count,card_ids,matched_subset,suggestion
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,3,Orange,1,80540,2025 Topps Chrome Marvel Studios - Autographs Orange Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Orange Refractor"" (id 6586)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,3,Gold,1,80542,2025 Topps Chrome Marvel Studios - Autographs Gold Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Gold Refractor"" (id 6585)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,4,Gold,1,80457,2025 Topps Chrome Marvel Studios - Autographs Gold Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Gold Refractor"" (id 6585)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,4,Orange,1,80479,2025 Topps Chrome Marvel Studios - Autographs Orange Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Orange Refractor"" (id 6586)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,4,Superfractor,1,80544,2025 Topps Chrome Marvel Studios - Agatha All Along Autographs Superfractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Agatha All Along Autographs Superfractor"" (id 6578)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,4,Black,1,80546,2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor"" (id 2548)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,4,Red,1,80547,2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor"" (id 2548)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,5,Gold,1,80162,2025 Topps Chrome Marvel Studios - Autographs Gold Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Gold Refractor"" (id 6585)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,5,Superfractor,1,80488,2025 Topps Chrome Marvel Studios - Agatha All Along Autographs Superfractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Agatha All Along Autographs Superfractor"" (id 6578)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,5,Orange,1,80489,2025 Topps Chrome Marvel Studios - Autographs Orange Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Orange Refractor"" (id 6586)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,5,Black,1,80490,2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor"" (id 2548)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,5,Red,1,80491,2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor"" (id 2548)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,6,Orange,1,80554,2025 Topps Chrome Marvel Studios - Autographs Orange Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Orange Refractor"" (id 6586)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,6,Gold,1,80555,2025 Topps Chrome Marvel Studios - Autographs Gold Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Gold Refractor"" (id 6585)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,6,Superfractor,1,80559,2025 Topps Chrome Marvel Studios - Agatha All Along Autographs Superfractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Agatha All Along Autographs Superfractor"" (id 6578)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,6,Black,1,80562,2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor"" (id 2548)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,6,Red,1,80563,2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor"" (id 2548)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,7,Superfractor,1,80494,2025 Topps Chrome Marvel Studios - Agatha All Along Autographs Superfractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Agatha All Along Autographs Superfractor"" (id 6578)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,7,Orange,1,80499,2025 Topps Chrome Marvel Studios - Autographs Orange Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Orange Refractor"" (id 6586)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,7,Black,1,80500,2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor"" (id 2548)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,7,Gold,1,80561,2025 Topps Chrome Marvel Studios - Autographs Gold Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Gold Refractor"" (id 6585)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,7,Red,1,80571,2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor"" (id 2548)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,8,Superfractor,1,80505,2025 Topps Chrome Marvel Studios - Agatha All Along Autographs Superfractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Agatha All Along Autographs Superfractor"" (id 6578)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,8,Orange,1,80567,2025 Topps Chrome Marvel Studios - Autographs Orange Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Orange Refractor"" (id 6586)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,8,Black,1,80568,2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor"" (id 2548)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,8,Gold,1,80569,2025 Topps Chrome Marvel Studios - Autographs Gold Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Gold Refractor"" (id 6585)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,8,Red,1,80570,2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor"" (id 2548)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,9,Black,1,79853,2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor"" (id 2548)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,9,Orange,1,80506,2025 Topps Chrome Marvel Studios - Autographs Orange Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Orange Refractor"" (id 6586)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,9,Gold,1,80507,2025 Topps Chrome Marvel Studios - Autographs Gold Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Gold Refractor"" (id 6585)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,9,Superfractor,1,80572,2025 Topps Chrome Marvel Studios - Agatha All Along Autographs Superfractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Agatha All Along Autographs Superfractor"" (id 6578)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - Daredevil Born Again,9,Red,1,80577,2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor"" (id 2548)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,42,Red,1,81029,2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor"" (id 2548)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,42,Black,1,81072,2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor"" (id 2548)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,43,Black,1,81086,2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor"" (id 2548)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,43,Orange,1,81117,2025 Topps Chrome Marvel Studios - Autographs Orange Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Orange Refractor"" (id 6586)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,44,Gold,1,81100,2025 Topps Chrome Marvel Studios - Autographs Gold Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Gold Refractor"" (id 6585)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,44,Orange,1,81106,2025 Topps Chrome Marvel Studios - Autographs Orange Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Orange Refractor"" (id 6586)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,49,Black,1,81022,2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor"" (id 2548)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,49,Gold,1,81119,2025 Topps Chrome Marvel Studios - Autographs Gold Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Gold Refractor"" (id 6585)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,1,Red,1,81042,2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor"" (id 2548)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,10,Gold,1,81121,2025 Topps Chrome Marvel Studios - Autographs Gold Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Gold Refractor"" (id 6585)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,120,Gold,1,81068,2025 Topps Chrome Marvel Studios - Autographs Gold Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Gold Refractor"" (id 6585)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,120,Orange,1,81078,2025 Topps Chrome Marvel Studios - Autographs Orange Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Orange Refractor"" (id 6586)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,132,Orange,1,81087,2025 Topps Chrome Marvel Studios - Autographs Orange Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Orange Refractor"" (id 6586)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,132,Gold,1,81095,2025 Topps Chrome Marvel Studios - Autographs Gold Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Gold Refractor"" (id 6585)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,17,Orange,1,81004,2025 Topps Chrome Marvel Studios - Autographs Orange Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Orange Refractor"" (id 6586)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,17,Gold,1,81058,2025 Topps Chrome Marvel Studios - Autographs Gold Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Gold Refractor"" (id 6585)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,187,Orange,1,81037,2025 Topps Chrome Marvel Studios - Autographs Orange Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Orange Refractor"" (id 6586)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,187,Red,1,81069,2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor"" (id 2548)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,187,Gold,1,81075,2025 Topps Chrome Marvel Studios - Autographs Gold Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Gold Refractor"" (id 6585)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,199,Gold,1,81074,2025 Topps Chrome Marvel Studios - Autographs Gold Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Gold Refractor"" (id 6585)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,199,Orange,1,81080,2025 Topps Chrome Marvel Studios - Autographs Orange Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Orange Refractor"" (id 6586)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,28,Orange,1,79842,2025 Topps Chrome Marvel Studios - Autographs Orange Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Orange Refractor"" (id 6586)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,28,Gold,1,81051,2025 Topps Chrome Marvel Studios - Autographs Gold Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Gold Refractor"" (id 6585)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,52,Orange,1,81057,2025 Topps Chrome Marvel Studios - Autographs Orange Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Orange Refractor"" (id 6586)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,66,Orange,1,81044,2025 Topps Chrome Marvel Studios - Autographs Orange Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Orange Refractor"" (id 6586)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,66,Red,1,81079,2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor"" (id 2548)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,8,Red,1,81041,2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor"" (id 2548)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,9,Orange,1,81012,2025 Topps Chrome Marvel Studios - Autographs Orange Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Orange Refractor"" (id 6586)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,9,Gold,1,81082,2025 Topps Chrome Marvel Studios - Autographs Gold Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Gold Refractor"" (id 6585)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,95,Orange,1,81049,2025 Topps Chrome Marvel Studios - Autographs Orange Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Autographs Orange Refractor"" (id 6586)"
2025 Topps Chrome Marvel Studios,2025 Topps Chrome Marvel Studios - The Snap Variations,95,Red,1,81093,2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor,"Move to existing subset ""2025 Topps Chrome Marvel Studios - Marvel Red & Black Lava Refractor"" (id 2548)"
