main_set,current_subset,card_number,variant,card_count,card_ids,matched_subset,match_tier,move_status,suggestion
(unassigned),marvel 2023 eternals,81,Purple,1,76711,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,81,Green,1,76713,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,81,Silver,1,76837,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,84,Gold,1,76541,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,84,Blue,1,76603,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,84,Green,1,76706,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,84,Silver,1,76798,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,85,Purple,1,76565,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,85,Blue,1,76610,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,85,Gold,1,76757,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,85,Green,1,76766,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,87,Purple,1,76538,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,87,Blue,1,76666,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,87,Green,1,76704,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,87,Gold,1,76806,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,88,Gold,1,76598,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,88,Silver,1,76681,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,88,Green,1,76760,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,88,Blue,1,76819,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,89,Green,1,76546,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,89,Gold,1,76554,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,89,Blue,1,76678,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,89,Silver,1,76785,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,92,Gold,1,76606,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,92,Silver,1,76675,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,92,Green,1,76725,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,92,Blue,1,76727,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,93,Gold,1,76620,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,93,Blue,1,76677,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,93,Purple,1,76772,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,93,Silver,1,76835,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,96,Purple,1,76614,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,96,Silver,1,76617,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,96,Blue,1,76652,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,96,Green,1,76732,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,99,Purple,1,76583,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,99,Blue,1,76650,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,99,Green,1,76770,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,99,Silver,1,76830,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,10,Purple,1,76578,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,10,Gold,1,76761,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,10,Blue,1,76809,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,14,Gold,1,76735,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,14,Silver,1,76848,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,14,Green,1,76850,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,20,Gold,1,76728,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,20,Blue,1,76751,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,20,Silver,1,76786,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,23,Purple,1,76540,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,23,Gold,1,76811,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,23,Silver,1,76841,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,3,Purple,1,76542,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,3,Gold,1,76717,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,3,Blue,1,76812,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,34,Gold,1,76616,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,34,Purple,1,76659,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,34,Blue,1,76685,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,37,Gold,1,76560,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,37,Green,1,76698,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,37,Blue,1,76736,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,4,Purple,1,76550,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,4,Gold,1,76575,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,4,Printing Plate,1,76590,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,40,Gold,1,76543,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,40,Purple,1,76556,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,40,Blue,1,76739,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,41,Purple,1,76596,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,41,Gold,1,76604,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,41,Blue,1,76747,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,48,Purple,1,76577,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,48,Green,1,76702,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,48,Gold,1,76721,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,49,Purple,1,76587,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,49,Gold,1,76615,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,49,Blue,1,76816,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,51,Purple,1,76624,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,51,Gold,1,76667,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,51,Blue,1,76682,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,52,Gold,1,76742,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,52,Blue,1,76743,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,52,Silver,1,76794,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,54,Gold,1,76707,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,54,Blue,1,76720,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,54,Silver,1,76778,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,55,Purple,1,76549,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,55,Gold,1,76672,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,55,Silver,1,76828,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,57,Silver,1,76795,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,57,Green,1,76867,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,57,Blue,1,76868,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,61,Gold,1,76627,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,61,Blue,1,76734,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,61,Silver,1,76833,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,63,Silver,1,76631,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,63,Gold,1,76714,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,63,Blue,1,76843,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
(unassigned),marvel 2023 eternals,64,Purple,1,76626,NONE,none,none,"No matching subset — create one or confirm these belong in ""marvel 2023 eternals"""
