Main Set,Subset,Card Number,Card Name,Is insert,Notes
2026 Topps Chrome Marvel Comics,Marvel Logofractor,187,Venom,TRUE,
2026 Topps Chrome Marvel Comics,Marvel Logofractor,188,Venomizer,TRUE,
2026 Topps Chrome Marvel Comics,Marvel Logofractor,189,Venomouse,TRUE,
2026 Topps Chrome Marvel Comics,Marvel Logofractor,190,Vision,TRUE,
2026 Topps Chrome Marvel Comics,Marvel Logofractor,191,Vulcan,TRUE,
2026 Topps Chrome Marvel Comics,Marvel Logofractor,192,Vulture,TRUE,
2026 Topps Chrome Marvel Comics,Marvel Logofractor,193,War Machine,TRUE,
2026 Topps Chrome Marvel Comics,Marvel Logofractor,194,Wasp,TRUE,
2026 Topps Chrome Marvel Comics,Marvel Logofractor,195,Werewolf by Night,TRUE,
2026 Topps Chrome Marvel Comics,Marvel Logofractor,196,White Fox,TRUE,
2026 Topps Chrome Marvel Comics,Marvel Logofractor,197,White Tiger,TRUE,
2026 Topps Chrome Marvel Comics,Marvel Logofractor,198,Wiccan,TRUE,
2026 Topps Chrome Marvel Comics,Marvel Logofractor,199,Wolverine,TRUE,
2026 Topps Chrome Marvel Comics,Marvel Logofractor,200,X-23,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,1,Abomination,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,2,Adam Warlock,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,3,Agatha Harkness,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,4,Amaranth,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,5,America Chavez,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,6,Ant-Man,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,7,Apocalypse,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,8,Ares,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,9,Baron Zemo,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,10,Beast,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,11,Beta Ray Bill,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,12,Black Bolt,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,13,Black Cat,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,14,Black Knight,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,15,Black Panther,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,16,Black Widow,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,17,Blade,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,18,Blink,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,19,Captain America,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,20,Captain Britain,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,21,Captain Marvel,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,22,Carnage,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,23,Colossus,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,24,Cyclops,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,25,Daredevil,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,26,Dazzler,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,27,Dark Gwenpool,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,28,Doctor Doom,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,29,Doctor Octopus,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,30,Domino,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,31,Doomasaur,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,32,Dormammu,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,33,Dragonfire,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,34,Emma Frost,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,35,Enchantress,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,36,Eternity,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,37,Forge,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,38,Galactus,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,39,Gambit,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,40,Gamora,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,41,Ghost Rider,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,42,Ghost-Spider,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,43,Glob,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,44,Goblin Queen,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,45,Green Goblin,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,46,Groot,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,47,Hawkeye,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,48,Hercules,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,49,Hope Summers,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,50,Hulk,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,51,Human Torch,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,52,Iceman,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,53,Ikaris,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,54,Infernal Hulk,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,55,Invisible Woman,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,56,Iron Fist,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,57,Iron Man,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,58,Ironheart,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,59,Jean Grey,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,60,Jeff the Land Shark,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,61,Jubilee,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,62,Juggernaut,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,63,Kate Bishop,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,64,Kid Juggernaut,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,65,Kingpin,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,66,Kitty Pryde,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,67,Kraven the Hunter,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,68,Leader,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,69,Lizard,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,70,Lockjaw,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,71,Longshot,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,72,Luke Cage,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,73,M.O.D.O.K.,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,74,Magneto,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,75,Man-Thing,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,76,Mantis,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,77,Mephisto,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,78,Miles Morales,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,79,Mister Fantastic,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,80,Mister Sinister,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,81,Moon Knight,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,82,Moonstar,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,83,Ms. Marvel,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,84,Mutina,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,85,Mysterio,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,86,Mystique,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,87,Nightcrawler,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,88,Nightdrifter,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,89,Nova,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,90,Omega Red,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,91,Professor X,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,92,Psylocke,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,93,Quicksilver,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,94,Rasputin IV,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,95,Rek-Rap,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,96,Revelation,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,97,Rhino,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,98,Rocket Raccoon,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,99,Rogue,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,100,Sleeper Agent,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,101,Angela,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,102,Anti-Venom,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,103,Arachnix,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,104,Arcade,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,105,Archangel,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,106,Chameleon,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,107,Clea,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,108,Cosmic Ghost Rider,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,109,Deathlok,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,110,Devil Dinosaur,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,111,Doctor Strange,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,112,Doom 2099,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,113,Doyle Dormammu,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,114,Elbecca Voss,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,115,Electro,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,116,Elektra,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,117,Evangeline,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,118,Exodus,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,119,Glitch,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,120,Grandmaster,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,121,Gwenpool,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,122,Hallows' Eve,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,123,Hellcat,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,124,Hellgate,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,125,Hellverine,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,126,Hobgoblin,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,127,Iron Cat,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,128,Kid Venom,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,129,Knull,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,130,Lady Henrietta,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,131,Loki,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,132,Luna Snow,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,133,Maestro,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,134,Magik,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,135,Mar-Vell,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,136,Mary Jane,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,137,Misery,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,138,Moon Girl,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,139,Nimrod,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,140,SP//dr,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,141,Rachel Summers,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,142,Raelith,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,143,Rapid,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,144,Sabretooth,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,145,Scarlet Witch,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,146,Scarlet Spider,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,147,Scorpion,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,148,Scream,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,149,Sentry,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,150,Shang-Chi,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,151,She-Hulk,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,152,She-Venom,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,153,Shocker,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,154,Shuri,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,155,Silence,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,156,Silk,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,157,Silver Surfer,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,158,Silver Sable,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,159,Sister Sorrow,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,160,Spider-Boy,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,161,Spider-Girl,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,162,Spider-Ham,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,163,Spider-Man,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,164,Spider-Man 2099,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,165,Spider-Man Noir,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,166,Spider-Punk,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,167,Spider-Woman,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,168,Star-Lord,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,169,Storm,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,170,Strong Guy,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,171,Stryfe,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,172,Sunspot,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,173,Taskmaster,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,174,Thanos,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,175,The Thing,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,176,Thena,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,177,Thor,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,178,Throg,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,179,Tigra,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,180,Tombstone,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,181,Toxin,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,182,U.S. Agent,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,183,Ultimate Daredevil,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,184,Ultimate Wolverine,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,185,Ultron,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,186,Valeria Richards,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,187,Venom,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,188,Venomizer,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,189,Venomouse,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,190,Vision,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,191,Vulcan,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,192,Vulture,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,193,War Machine,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,194,Wasp,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,195,Werewolf by Night,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,196,White Fox,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,197,White Tiger,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,198,Wiccan,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,199,Wolverine,TRUE,
2026 Topps Chrome Marvel Comics,Gold Refractor,200,X-23,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,1,Abomination,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,2,Adam Warlock,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,3,Agatha Harkness,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,4,Amaranth,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,5,America Chavez,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,6,Ant-Man,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,7,Apocalypse,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,8,Ares,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,9,Baron Zemo,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,10,Beast,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,11,Beta Ray Bill,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,12,Black Bolt,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,13,Black Cat,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,14,Black Knight,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,15,Black Panther,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,16,Black Widow,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,17,Blade,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,18,Blink,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,19,Captain America,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,20,Captain Britain,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,21,Captain Marvel,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,22,Carnage,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,23,Colossus,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,24,Cyclops,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,25,Daredevil,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,26,Dazzler,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,27,Dark Gwenpool,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,28,Doctor Doom,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,29,Doctor Octopus,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,30,Domino,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,31,Doomasaur,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,32,Dormammu,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,33,Dragonfire,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,34,Emma Frost,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,35,Enchantress,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,36,Eternity,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,37,Forge,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,38,Galactus,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,39,Gambit,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,40,Gamora,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,41,Ghost Rider,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,42,Ghost-Spider,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,43,Glob,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,44,Goblin Queen,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,45,Green Goblin,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,46,Groot,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,47,Hawkeye,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,48,Hercules,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,49,Hope Summers,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,50,Hulk,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,51,Human Torch,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,52,Iceman,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,53,Ikaris,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,54,Infernal Hulk,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,55,Invisible Woman,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,56,Iron Fist,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,57,Iron Man,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,58,Ironheart,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,59,Jean Grey,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,60,Jeff the Land Shark,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,61,Jubilee,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,62,Juggernaut,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,63,Kate Bishop,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,64,Kid Juggernaut,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,65,Kingpin,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,66,Kitty Pryde,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,67,Kraven the Hunter,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,68,Leader,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,69,Lizard,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,70,Lockjaw,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,71,Longshot,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,72,Luke Cage,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,73,M.O.D.O.K.,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,74,Magneto,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,75,Man-Thing,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,76,Mantis,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,77,Mephisto,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,78,Miles Morales,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,79,Mister Fantastic,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,80,Mister Sinister,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,81,Moon Knight,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,82,Moonstar,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,83,Ms. Marvel,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,84,Mutina,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,85,Mysterio,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,86,Mystique,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,87,Nightcrawler,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,88,Nightdrifter,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,89,Nova,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,90,Omega Red,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,91,Professor X,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,92,Psylocke,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,93,Quicksilver,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,94,Rasputin IV,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,95,Rek-Rap,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,96,Revelation,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,97,Rhino,TRUE,
2026 Topps Chrome Marvel Comics,Gold Wave Refractor,98,Rocket Raccoon,TRUE,
